M/Z,Intensity
5.5092748,7.0718954
5.5372093,7.0686275
5.5653653,7.0882353
5.593743,7.0915033
5.6223422,7.1045752
5.6511629,7.1339869
5.6802053,7.1568627
5.7094692,7.1895425
5.7389546,7.2091503
5.7686617,7.2385621
5.7985902,7.248366
5.8287404,7.2810458
5.8591121,7.3137255
5.8897054,7.3300654
5.9205202,7.3366013
5.9515567,7.3333333
5.9828146,7.3333333
6.0142942,7.3333333
6.0459953,7.3137255
6.077918,7.2875817
6.1100622,7.251634
6.142428,7.2254902
6.1750154,7.1895425
6.2078243,7.130719
6.2408548,7.1176471
6.2741069,7.1111111
6.3075805,7.1143791
6.3412757,7.0849673
6.3751925,7.0980392
6.4093308,7.1111111
6.4436907,7.1405229
6.4782721,7.1372549
6.5130751,7.1732026
6.5480997,7.1960784
6.5833459,7.2156863
6.6188136,7.1993464
6.6545029,7.2124183
6.6904137,7.2091503
6.7265461,7.2156863
6.7629001,7.1895425
6.7994756,7.2352941
6.8362727,7.1895425
6.8732914,7.1862745
6.9105316,7.1732026
6.9479934,7.2156863
6.9856768,7.245098
7.0235817,7.2385621
7.0617082,7.2254902
7.1000563,7.1862745
7.1386259,7.1470588
7.1774171,7.0980392
7.2164298,7.0980392
7.2556641,7.0816993
7.29512,7.120915
7.3347975,7.1176471
7.3746965,7.120915
7.4148171,7.1078431
7.4551592,7.1013072
7.4957229,7.1176471
7.5365082,7.1470588
7.577515,7.120915
7.6187434,7.1535948
7.6601934,7.1830065
7.7018649,7.1503268
7.743758,7.1764706
7.7858727,7.1862745
7.8282089,7.1535948
7.8707667,7.1503268
7.913546,7.1437908
7.956547,7.1339869
7.9997695,7.1437908
8.0432135,7.1339869
8.0868791,7.1470588
8.1307663,7.1470588
8.174875,7.120915
8.2192054,7.120915
8.2637572,7.1078431
8.3085307,7.1143791
8.3535257,7.1013072
8.3987422,7.0882353
8.4441804,7.1045752
8.4898401,7.1045752
8.5357214,7.1045752
8.5818242,7.1111111
8.6281486,7.1176471
8.6746945,7.1176471
8.7214621,7.127451
8.7684512,7.1503268
8.8156618,7.1601307
8.863094,7.1568627
8.9107478,7.1633987
8.9586232,7.1732026
9.0067201,7.1797386
9.0550386,7.1993464
9.1035786,7.2385621
9.1523402,7.2581699
9.2013234,7.2745098
9.2505281,7.2647059
9.2999544,7.2712418
9.3496023,7.2581699
9.3994717,7.2352941
9.4495627,7.1960784
9.4998753,7.2156863
9.5504094,7.1928105
9.6011651,7.1633987
9.6521424,7.130719
9.7033412,7.124183
9.7547616,7.1176471
9.8064036,7.0849673
9.8582671,7.0915033
9.9103522,7.0816993
9.9626588,7.0784314
10.015187,7.0751634
10.067937,7.0849673
10.120908,7.0915033
10.174101,7.0849673
10.227516,7.0849673
10.281152,7.1013072
10.335009,7.1176471
10.389088,7.130719
10.443389,7.1339869
10.497911,7.1633987
10.552655,7.1797386
10.607621,7.1732026
10.662808,7.1666667
10.718216,7.1732026
10.773846,7.1764706
10.829698,7.1535948
10.885771,7.1470588
10.942066,7.1405229
10.998582,7.1372549
11.05532,7.1437908
11.11228,7.127451
11.169461,7.1111111
11.226864,7.1078431
11.284488,7.0980392
11.342334,7.0980392
11.400401,7.0882353
11.45869,7.0882353
11.5172,7.0849673
11.575932,7.1045752
11.634886,7.1176471
11.694061,7.120915
11.753458,7.1176471
11.813076,7.1111111
11.872916,7.1176471
11.932977,7.1176471
11.99326,7.124183
12.053765,7.1437908
12.114491,7.1372549
12.175439,7.1372549
12.236608,7.1437908
12.297999,7.1372549
12.359611,7.1503268
12.421445,7.1535948
12.483501,7.1601307
12.545778,7.1568627
12.608276,7.1601307
12.670997,7.1862745
12.733938,7.1601307
12.797102,7.124183
12.860487,7.1176471
12.924093,7.1176471
12.987921,7.1111111
13.051971,7.1078431
13.116242,7.1176471
13.180735,7.1143791
13.245449,7.0980392
13.310385,7.0915033
13.375542,7.0849673
13.440921,7.1045752
13.506522,7.1143791
13.572344,7.127451
13.638387,7.1405229
13.704653,7.1601307
13.771139,7.1405229
13.837848,7.1405229
13.904778,7.1437908
13.971929,7.1405229
14.039302,7.1568627
14.106897,7.1470588
14.174713,7.1503268
14.242751,7.1535948
14.31101,7.130719
14.379491,7.120915
14.448194,7.1176471
14.517118,7.130719
14.586263,7.1176471
14.65563,7.127451
14.725219,7.1143791
14.795029,7.120915
14.865061,7.1111111
14.935315,7.1013072
15.00579,7.1013072
15.076486,7.0947712
15.147404,7.0980392
15.218544,7.0980392
15.289905,7.0849673
15.361488,7.0915033
15.433292,7.0882353
15.505318,7.0882353
15.577566,7.0816993
15.650035,7.0849673
15.722725,7.0751634
15.795638,7.0947712
15.868771,7.120915
15.942127,7.1372549
16.015703,7.1405229
16.089502,7.1470588
16.163522,7.1633987
16.237764,7.1470588
16.312227,7.1372549
16.386911,7.1568627
16.461818,7.1601307
16.536946,7.1437908
16.612295,7.124183
16.687866,7.1372549
16.763658,7.1372549
16.839673,7.1111111
16.915908,7.0915033
16.992365,7.0882353
17.069044,7.1045752
17.145945,7.1143791
17.223066,7.1013072
17.30041,7.1045752
17.377975,7.1176471
17.455762,7.120915
17.53377,7.1372549
17.612,7.130719
17.690451,7.1372549
17.769124,7.124183
17.848018,7.127451
17.927134,7.1339869
18.006472,7.130719
18.086031,7.1405229
18.165812,7.1535948
18.245814,7.1535948
18.326038,7.1503268
18.406483,7.1470588
18.48715,7.1470588
18.568039,7.1470588
18.649149,7.1535948
18.73048,7.130719
18.812034,7.127451
18.893808,7.124183
18.975805,7.1176471
19.058023,7.1143791
19.140462,7.1078431
19.223123,7.1143791
19.306006,7.1143791
19.38911,7.1176471
19.472436,7.1045752
19.555983,7.1143791
19.639752,7.0947712
19.723742,7.0947712
19.807954,7.1176471
19.892388,7.1111111
19.977043,7.1111111
20.06192,7.1111111
20.147018,7.120915
20.232338,7.1143791
20.317879,7.130719
20.403642,7.124183
20.489627,7.130719
20.575833,7.124183
20.66226,7.124183
20.74891,7.1339869
20.83578,7.1176471
20.922873,7.1013072
21.010187,7.1013072
21.097722,7.1111111
21.185479,7.127451
21.273458,7.130719
21.361658,7.127451
21.45008,7.1176471
21.538723,7.1078431
21.627588,7.1078431
21.716674,7.1078431
21.805982,7.1013072
21.895512,7.0947712
21.985263,7.1013072
22.075236,7.0980392
22.16543,7.0980392
22.255846,7.1078431
22.346483,7.120915
22.437342,7.1143791
22.528423,7.127451
22.619725,7.120915
22.711248,7.1111111
22.802993,7.1437908
22.89496,7.1437908
22.987149,7.1339869
23.079559,7.1372549
23.17219,7.1339869
23.265043,7.1666667
23.358118,7.1732026
23.451414,7.1764706
23.544932,7.1535948
23.638671,7.1666667
23.732632,7.1764706
23.826814,7.130719
23.921218,7.120915
24.015844,7.124183
24.110691,7.124183
24.205759,7.1143791
24.30105,7.127451
24.396561,7.1176471
24.492295,7.1339869
24.58825,7.1372549
24.684426,7.127451
24.780824,7.130719
24.877444,7.1339869
24.974285,7.1143791
25.071348,7.1045752
25.168632,7.1013072
25.266138,7.1143791
25.363866,7.124183
25.461815,7.1176471
25.559985,7.1339869
25.658377,7.120915
25.756991,7.130719
25.855826,7.1045752
25.954883,7.1078431
26.054162,7.127451
26.153662,7.127451
26.253383,7.1143791
26.353326,7.124183
26.453491,7.1339869
26.553877,7.1045752
26.654485,7.0947712
26.755315,7.1111111
26.856365,7.0980392
26.957638,7.0784314
27.059132,7.0980392
27.160848,7.0915033
27.262785,7.0849673
27.364944,7.0947712
27.467324,7.1045752
27.569926,7.1045752
27.672749,7.1078431
27.775794,7.0947712
27.879061,7.1078431
27.982549,7.1078431
28.086259,7.1111111
28.19019,7.1143791
28.294343,7.1143791
28.398717,7.130719
28.503313,7.127451
28.608131,7.120915
28.71317,7.1339869
28.818431,7.1339869
28.923913,7.124183
29.029617,7.1339869
29.135542,7.120915
29.241689,7.1111111
29.348057,7.130719
29.454647,7.120915
29.561459,7.1372549
29.668492,7.1503268
29.775747,7.1176471
29.883223,7.1176471
29.990921,7.1143791
30.098841,7.124183
30.206982,7.1111111
30.315344,7.120915
30.423928,7.1078431
30.532734,7.1143791
30.641761,7.1176471
30.75101,7.120915
30.860481,7.130719
30.970173,7.1176471
31.080086,7.130719
31.190221,7.124183
31.300578,7.120915
31.411156,7.124183
31.521956,7.1405229
31.632977,7.1372549
31.74422,7.1405229
31.855685,7.1111111
31.967371,7.120915
32.079278,7.124183
32.191408,7.1176471
32.303758,7.124183
32.416331,7.130719
32.529125,7.1339869
32.64214,7.124183
32.755377,7.120915
32.868836,7.1078431
32.982516,7.1013072
33.096417,7.1045752
33.210541,7.1045752
33.324886,7.1045752
33.439452,7.1176471
33.55424,7.1045752
33.669249,7.0947712
33.784481,7.0947712
33.899933,7.0980392
34.015607,7.1078431
34.131503,7.1176471
34.247621,7.130719
34.363959,7.1078431
34.48052,7.1111111
34.597302,7.1143791
34.714306,7.1111111
34.831531,7.1078431
34.948978,7.0980392
35.066646,7.1176471
35.184536,7.1143791
35.302647,7.130719
35.42098,7.1176471
35.539535,7.1111111
35.658311,7.1111111
35.777309,7.1013072
35.896528,7.1176471
36.015969,7.1176471
36.135631,7.124183
36.255515,7.127451
36.375621,7.1045752
36.495948,7.0882353
36.616496,7.0849673
36.737266,7.0849673
36.858258,7.0947712
36.979472,7.1078431
37.100907,7.1143791
37.222563,7.124183
37.344441,7.1143791
37.466541,7.1013072
37.588862,7.1111111
37.711405,7.1111111
37.834169,7.1111111
37.957155,7.1045752
38.080362,7.130719
38.203791,7.130719
38.327442,7.1078431
38.451314,7.1143791
38.575408,7.0915033
38.699723,7.0915033
38.82426,7.1013072
38.949018,7.1045752
39.073998,7.1372549
39.199199,7.1078431
39.324623,7.0980392
39.450267,7.1111111
39.576133,7.1339869
39.702221,7.127451
39.828531,7.120915
39.955061,7.1111111
40.081814,7.1078431
40.208788,7.120915
40.335984,7.124183
40.463401,7.124183
40.591039,7.1078431
40.7189,7.1078431
40.846982,7.0947712
40.975285,7.1143791
41.10381,7.1143791
41.232557,7.120915
41.361525,7.124183
41.490714,7.124183
41.620126,7.130719
41.749758,7.127451
41.879613,7.1176471
42.009689,7.127451
42.139986,7.1078431
42.270505,7.1503268
42.401246,7.1405229
42.532208,7.127451
42.663392,7.1732026
42.794797,7.1437908
42.926424,7.127451
43.058273,7.124183
43.190343,7.1078431
43.322634,7.0980392
43.455147,7.1568627
43.587882,7.1339869
43.720838,7.120915
43.854016,7.120915
43.987416,7.124183
44.121037,7.120915
44.254879,7.1111111
44.388943,7.1078431
44.523229,7.1535948
44.657736,7.1633987
44.792465,7.1437908
44.927415,7.1633987
45.062587,7.1535948
45.197981,7.1437908
45.333596,7.1535948
45.469433,7.1568627
45.605491,7.124183
45.741771,7.1045752
45.878272,7.124183
46.014995,7.124183
46.151939,7.1176471
46.289105,7.1078431
46.426493,7.1503268
46.564102,7.1339869
46.701933,7.130719
46.839985,7.130719
46.978259,7.1764706
47.116754,7.1470588
47.255471,7.1666667
47.39441,7.1830065
47.53357,7.1830065
47.672952,7.1601307
47.812555,7.1666667
47.95238,7.1503268
48.092426,7.124183
48.232694,7.1372549
48.373183,7.1176471
48.513895,7.1633987
48.654827,7.1405229
48.795981,7.1535948
48.937357,7.1830065
49.078954,7.1699346
49.220773,7.1405229
49.362814,7.1372549
49.505076,7.1764706
49.647559,7.1339869
49.790265,7.1405229
49.933191,7.1437908
50.076339,7.1699346
50.219709,7.1339869
50.363301,7.124183
50.507114,7.130719
50.651148,7.1405229
50.795404,7.1078431
50.939882,7.1176471
51.084581,7.1535948
51.229502,7.1078431
51.374644,7.1143791
51.520008,7.1176471
51.665594,7.130719
51.811401,7.1078431
51.95743,7.127451
52.10368,7.1143791
52.250151,7.0915033
52.396845,7.1111111
52.54376,7.1372549
52.690896,7.1176471
52.838254,7.120915
52.985834,7.124183
53.133635,7.124183
53.281658,7.1111111
53.429902,7.1405229
53.578368,7.1339869
53.727055,7.1601307
53.875964,7.1372549
54.025095,7.124183
54.174447,7.1764706
54.32402,7.1797386
54.473816,7.1470588
54.623832,7.120915
54.774071,7.1372549
54.924531,7.1601307
55.075212,7.130719
55.226115,7.127451
55.37724,7.127451
55.528586,7.1405229
55.680154,7.124183
55.831943,7.1176471
55.983954,7.1535948
56.136186,7.124183
56.28864,7.130719
56.441316,7.124183
56.594213,7.1601307
56.747332,7.124183
56.900672,7.1045752
57.054234,7.0980392
57.208017,7.0849673
57.362022,7.0947712
57.516249,7.1078431
57.670697,7.130719
57.825366,7.1535948
57.980258,7.1437908
58.13537,7.1503268
58.290705,7.1928105
58.446261,7.1470588
58.602038,7.1405229
58.758037,7.127451
58.914258,7.127451
59.0707,7.127451
59.227364,7.1764706
59.384249,7.1405229
59.541356,7.1928105
59.698684,7.1862745
59.856234,7.1503268
60.014006,7.1437908
60.171999,7.1666667
60.330214,7.1633987
60.48865,7.1633987
60.647308,7.1470588
60.806187,7.1732026
60.965288,7.1372549
61.124611,7.1601307
61.284155,7.1405229
61.44392,7.1699346
61.603908,7.2058824
61.764116,7.1437908
61.924547,7.2124183
62.085199,7.1601307
62.246072,7.1535948
62.407167,7.1470588
62.568484,7.1764706
62.730022,7.2352941
62.891782,7.1830065
63.053763,7.2189542
63.215966,7.1960784
63.37839,7.2712418
63.541036,7.1862745
63.703904,7.1862745
63.866993,7.1732026
64.030304,7.1568627
64.193836,7.1535948
64.35759,7.2189542
64.521565,7.2254902
64.685762,7.2058824
64.850181,7.1797386
65.014821,7.2124183
65.179682,7.1666667
65.344765,7.2222222
65.51007,7.1764706
65.675597,7.1666667
65.841344,7.1405229
66.007314,7.1568627
66.173505,7.1568627
66.339918,7.2254902
66.506552,7.1993464
66.673407,7.1928105
66.840485,7.2385621
67.007784,7.1928105
67.175304,7.1764706
67.343046,7.1535948
67.51101,7.2418301
67.679195,7.2189542
67.847601,7.2124183
68.01623,7.1732026
68.185079,7.2320261
68.354151,7.2091503
68.523444,7.2745098
68.692958,7.3823529
68.862694,7.3039216
69.032652,7.2679739
69.202831,7.3006536
69.373232,7.251634
69.543854,7.254902
69.714698,7.2320261
69.885764,7.3006536
70.057051,7.3039216
70.228559,7.2875817
70.400289,7.2124183
70.572241,7.2777778
70.744414,7.2026144
70.916809,7.2156863
71.089426,7.1633987
71.262264,7.1895425
71.435323,7.2352941
71.608604,7.248366
71.782107,7.1699346
71.955831,7.2352941
72.129777,7.2581699
72.303944,7.2352941
72.478333,7.251634
72.652944,7.2647059
72.827776,7.2581699
73.002829,7.2875817
73.178105,7.1862745
73.353601,7.2222222
73.52932,7.1568627
73.70526,7.1960784
73.881421,7.248366
74.057804,7.1928105
74.234409,7.2810458
74.411235,7.3202614
74.588283,7.3464052
74.765552,7.2124183
74.943043,7.2189542
75.120755,7.1895425
75.298689,7.1666667
75.476845,7.1764706
75.655222,7.2712418
75.83382,7.2418301
76.012641,7.3464052
76.191682,7.3169935
76.370946,7.2777778
76.550431,7.375817
76.730137,7.3464052
76.910065,7.3333333
77.090215,7.3627451
77.270586,7.2483668
77.451179,7.3594771
77.631993,7.3398693
77.813029,7.4607843
77.994286,7.4836601
78.175765,7.369281
78.357466,7.3529412
78.539388,7.4346405
78.721532,7.6111103
78.903897,7.5163407
79.086484,7.6633987
79.269292,7.6960776
79.452322,7.5065367
79.635574,7.8790842
79.819047,8.0163391
80.002742,7.6993472
80.186658,7.6797386
80.370796,7.7941176
80.555155,8.0718946
80.739736,7.9542484
80.924538,7.996732
81.109563,7.8594779
81.294808,8.2385605
81.480275,7.9411773
81.665964,7.9215686
81.851874,7.7941184
82.038006,8.0751626
82.22436,8.1372549
82.410935,8.277777
82.597731,8.0849681
82.784749,8.1274502
82.971989,7.8823537
83.15945,8.0686267
83.347133,8.0718954
83.535038,8.2352933
83.723164,7.9117663
83.911511,8.0882353
84.10008,8.2091503
84.288871,8.3954232
84.477883,8.0294134
84.667117,8.2973848
84.856572,8.1437908
85.046249,8.0849681
85.236148,8.2287582
85.426268,8.3398685
85.616609,8.0424853
85.807172,8.2058824
85.997957,8.4967304
86.188964,8.1928113
86.380191,8.2418293
86.571641,8.0947728
86.763312,8.5196062
86.955204,8.3398693
87.147319,8.1633995
87.339654,8.3954232
87.532211,8.1764714
87.72499,8.2352933
87.917991,8.130719
88.111213,8.1241822
88.304656,7.8954256
88.498321,8.0326797
88.692208,8.1568619
88.886316,8.0098047
89.080646,8.1928097
89.275197,8.2352941
89.46997,8.1568627
89.664965,8.1437916
89.860181,8.428103
90.055618,8.1895433
90.251277,8.281045
90.447158,8.0294126
90.64326,7.9836609
90.839584,8.0784314
91.03613,8.0915025
91.232897,7.9542492
91.429885,8.0163407
91.627095,8.3464028
91.824527,7.8823545
92.02218,7.8692826
92.220055,8.2647035
92.418152,8.0457524
92.61647,8.0882345
92.815009,7.849674
93.01377,7.9542492
93.212753,8.3039208
93.411957,8.3529404
93.611383,8.1274518
93.81103,8.0294118
94.010899,7.8856225
94.210989,8.1895409
94.411301,8.1437908
94.611835,8.120915
94.81259,8.1895417
95.013567,7.9346429
95.214765,8.2843121
95.416185,8.1960784
95.617827,8.1568619
95.81969,7.8104607
96.021774,8.2647035
96.22408,8.0686282
96.426608,8.0718946
96.629357,7.9444452
96.832328,7.9444444
97.03552,7.849674
97.238934,7.9477116
97.44257,7.7745114
97.646427,8.1111087
97.850506,7.8562107
98.054806,8.055554
98.259327,7.8529428
98.464071,8.1143775
98.669036,7.9640523
98.874222,7.820263
99.07963,7.9934633
99.28526,8.0588227
99.491111,7.9117663
99.697184,8.1143783
99.903478,8.2189542
100.10999,8.3039216
100.31673,8.4575147
100.52369,8.1993472
100.73087,8.2222222
100.93827,8.281045
101.1459,8.1078439
101.35374,8.1666675
101.56181,8.4281054
101.7701,8.9281022
101.97861,8.9738586
102.18734,9.4901929
102.39629,9.3562123
102.60547,10.01307
102.81486,10.169933
103.02448,9.9607859
103.23432,10.045752
103.44438,10.22876
103.65466,10.781044
103.86517,10.973854
104.07589,10.640527
104.28684,11.179743
104.49801,12.748357
104.7094,12.490198
104.92101,12.728754
105.13284,12.062098
105.3449,12.637251
105.55718,12.385625
105.76967,12.895424
105.98239,13.196075
106.19533,12.911766
106.4085,12.869283
106.62188,13.169935
106.83549,13.418299
107.04931,13.45752
107.26336,13.999997
107.47763,13.869283
107.69213,14.022876
107.90684,14.300649
108.12178,13.660136
108.33693,13.823533
108.55231,14.450974
108.76791,13.885624
108.98373,13.856214
109.19978,14.604567
109.41604,13.957524
109.63253,14.647052
109.84923,14.222227
110.06616,14.532677
110.28332,14.356204
110.50069,13.37256
110.71828,14.349668
110.9361,14.565358
111.15413,14.490201
111.37239,15.179735
111.59087,15.225489
111.80958,14.931371
112.0285,14.385621
112.24764,13.856219
112.46701,14.911754
112.6866,14.006544
112.90641,14.477123
113.12644,14.571897
113.34669,14.836598
113.56717,14.473861
113.78786,14.934634
114.00878,14.441181
114.22992,14.813722
114.45128,14.55556
114.67286,14.934636
114.89467,14.467327
115.11669,14.999992
115.33894,14.186286
115.56141,15.029401
115.7841,14.232034
116.00701,14.784306
116.23014,14.140524
116.4535,13.660139
116.67707,14.294116
116.90087,14.663399
117.12489,15.088232
117.34913,14.983655
117.5736,14.287586
117.79828,14.199351
118.02318,14.699342
118.24831,14.496737
118.47366,14.918294
118.69923,14.444451
118.92502,14.869275
119.15104,14.411773
119.37727,15.189536
119.60373,15.062092
119.83041,14.928108
120.05731,15.310458
120.28443,15.663389
120.51177,14.673215
120.73934,15.464043
120.96712,15.006541
121.19513,15.267972
121.42336,15.30065
121.65181,14.911768
121.88048,14.84641
122.10938,15.359476
122.33849,15.581699
122.56783,15.843128
122.79739,14.852951
123.02717,15.14052
123.25717,15.098041
123.48739,15.192809
123.71784,15.094774
123.9485,15.421554
124.17939,13.990212
124.4105,14.601306
124.64183,15.045744
124.87338,14.464057
125.10516,14.421575
125.33716,15.084963
125.56937,15.205876
125.80181,14.591513
126.03447,15.183003
126.26735,15.444441
126.50046,15.388883
126.73378,14.513085
126.96733,15.160124
127.2011,15.091494
127.43509,13.973869
127.6693,14.333332
127.90373,14.496724
128.13839,13.696088
128.37326,14.019613
128.60836,14.862734
128.84368,14.496732
129.07922,14.173203
129.31498,13.826807
129.55097,14.578425
129.78717,14.69607
130.0236,13.931385
130.26025,14.50653
130.49712,14.4085
130.73421,14.620905
130.97152,13.839877
131.20906,13.908503
131.44682,14.607834
131.68479,14.232031
131.92299,14.294114
132.16141,14.049021
132.40006,13.973864
132.63892,14.686268
132.87801,14.761432
133.11732,14.196082
133.35684,13.928114
133.59659,14.653588
133.83657,14.800638
134.07676,13.431392
134.31718,13.964054
134.55781,14.594757
134.79867,13.754905
135.03975,13.199366
135.28105,14.59802
135.52258,14.137252
135.76432,13.352957
136.00629,14.107834
136.24847,13.973855
136.49088,13.751637
136.73351,13.892163
136.97637,14.565337
137.21944,13.218969
137.46274,13.19282
137.70625,14.049007
137.94999,13.800654
138.19395,13.535954
138.43814,13.836595
138.68254,13.549026
138.92716,13.774513
139.17201,14.297374
139.41708,13.781049
139.66237,13.565358
139.90788,13.183014
140.15361,13.424833
140.39957,13.326804
140.64574,13.748353
140.89214,13.091517
141.13876,13.604569
141.3856,13.604574
141.63266,13.49673
141.87995,13.300652
142.12745,12.98367
142.37518,13.493458
142.62313,13.522882
142.8713,14.052278
143.11969,13.781047
143.3683,13.640515
143.61714,12.875832
143.86619,13.349668
144.11547,13.369278
144.36497,13.156872
144.61469,13.735285
144.86463,13.529421
145.1148,14.058816
145.36518,13.999997
145.61579,13.679742
145.86662,13.604585
146.11767,14.225473
146.36894,13.473872
146.62044,13.941176
146.87215,14.415018
147.12409,13.758186
147.37625,14.346392
147.62863,13.947719
147.88123,13.970591
148.13405,14.258162
148.38709,13.911771
148.64036,13.983652
148.89385,13.418313
149.14756,13.800646
149.40149,13.640529
149.65564,13.892144
149.91001,13.261455
150.16461,13.882343
150.41943,13.807194
150.67447,14.104561
150.92973,13.359501
151.18521,14.281027
151.44091,13.836609
151.69683,13.888881
151.95298,13.43465
152.20935,13.624175
152.46594,13.287582
152.72275,12.97386
152.97978,12.901965
153.23704,13.11111
153.49451,13.19934
153.75221,12.882367
154.01013,13.506525
154.26827,13.424833
154.52663,13.094785
154.78522,13.637241
155.04402,13.303921
155.30305,12.924847
155.5623,13.202608
155.82177,13.055557
156.08146,12.996726
156.34137,12.61114
156.6015,14.016294
156.86186,12.509841
157.12244,13.31371
157.38324,13.130717
157.64426,12.803934
157.9055,13.189531
158.16696,12.866026
158.42865,13.316985
158.69056,13.277781
158.95269,13.424827
159.21504,13.000022
159.47761,13.859445
159.7404,12.839894
160.00342,13.267956
160.26665,12.673218
160.53011,12.944444
160.79379,13.163387
161.05769,12.686277
161.32181,12.352949
161.58616,12.464069
161.85072,13.50652
162.11551,13.633976
162.38052,13.147062
162.64575,12.859482
162.9112,12.859468
163.17688,12.385631
163.44277,12.480392
163.70889,12.558822
163.97523,12.568631
164.24179,12.761441
164.50857,13.111094
164.77557,12.509827
165.0428,13.147055
165.31024,13.555544
165.57791,13.346423
165.8458,14.042463
166.11391,13.643807
166.38224,14.068623
166.6508,14.225482
166.91957,13.96406
167.18857,14.143789
167.45779,14.222224
167.72723,14.388881
167.99689,14.11765
168.26677,14.013058
168.53688,13.218977
168.80721,13.53268
169.07775,13.879064
169.34852,13.160138
169.61952,12.803942
169.89073,13.408476
170.16216,12.986937
170.43382,12.990183
170.7057,12.326832
170.97779,13.346373
171.25012,12.78434
171.52266,13.467293
171.79542,12.830087
172.06841,13.21241
172.34161,13.209147
172.61504,13.065368
172.88869,13.339868
173.16256,13.539214
173.43666,13.660116
173.71097,13.111134
173.98551,13.627454
174.26027,14.303885
174.53525,13.300683
174.81045,13.617631
175.08587,13.209155
175.36151,13.029406
175.63738,12.61765
175.91347,12.336633
176.18977,13.444424
176.46631,13.643781
176.74306,13.398691
177.02003,13.094768
177.29723,12.640538
177.57464,12.836598
177.85228,12.898686
178.13014,12.660136
178.40822,12.663394
178.68652,12.467331
178.96505,12.705886
